Serial Number,List Year,Date Recorded,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Years until sold
10081,2010,12/7/2010,Southington,1042 MT VERNON RD,273140,30000.0,9.104666667,Single Family,Single Family,0
10238,2010,9/22/2011,Wilton,19 HEATHER LANE,454510,530000.0,0.857566038,Single Family,Single Family,1
10310,2010,6/20/2011,Southington,19 HUBENY DR,201600,485000.0,0.415670103,Single Family,Single Family,1
10182,2010,3/11/2011,Southington,146 WEST PINES DR,70350,170000.0,0.413823529,Nan,Nan,1
100068,2010,3/14/2011,Griswold,20 AMY RD,170800,150000.0,1.138666667,Single Family,Single Family,1
100042,2010,3/14/2011,Brooklyn,57 DAY ST,132300,86000.0,1.538372093,Single Family,Single Family,1
100376,2010,11/23/2010,Wethersfield,159 NOTT ST,168400,255000.0,0.660392157,Single Family,Single Family,0
101198,2010,9/15/2011,Stamford,49 EDGEWOOD AVENUE,376620,461000.0,0.816963124,Single Family,Single Family,1
100355,2010,3/9/2011,Norwalk,4 GETNER TRL,407680,597500.0,0.682309623,Single Family,Single Family,1
10012,2010,10/18/2010,Madison,61 SILO HILL,499100,630000.0,0.792222222,Single Family,Single Family,0
100013,2010,10/8/2010,New Britain,375 COMMONWEALTH AVE,119980,66000.0,1.817878788,Two Family,Two Family,0
100118,2010,12/10/2010,Bristol,63 SHERMAN ST,110880,129900.0,0.853579677,Single Family,Single Family,0
100072,2010,2/25/2011,Old Saybrook,367 MAIN STREET UNIT B-32,324700,380000.0,0.854473684,Condo,Condo,1
100052,2010,11/3/2010,Shelton,29 STENDAHL DR,207130,286000.0,0.724230769,Single Family,Single Family,0
10011,2010,10/13/2010,Manchester,71 GIANNA DRIVE,183500,236652.0,0.775400166,Condo,Condo,0
10558,2010,2/3/2011,Bridgeport,221B HUNTINGTON ROAD,31880,57000.0,0.559298246,Condo,Condo,1
100563,2010,6/10/2011,Norwalk,5 COTTONTAIL RD,394870,565000.0,0.698884956,Single Family,Single Family,1
10074,2010,3/22/2011,Colchester,70 WINDHAM AVE,131600,96000.0,1.370833333,Condo,Condo,1
10198,2010,4/27/2011,Groton,753 BUDDINGTON RD,155750,147000.0,1.05952381,Single Family,Single Family,1
100478,2010,8/12/2011,Meriden,24 LONSDALE AVE,71670,25000.0,2.8668,Condo,Condo,1
100013,2010,2/17/2011,Morris,310 KENYON RD,185800,342000.0,0.543274854,Single Family,Single Family,1
10044,2010,12/6/2010,Watertown,0 WINDY RIDGE LN,137100,145000.0,0.945517241,Nan,Nan,0
100051,2010,11/1/2010,New Britain,34 HARRISON ST,194670,210000.0,0.927,Three Family,Three Family,0
10242,2010,7/1/2011,Southbury,1508 KETTLETOWN RD,389830,430000.0,0.906581395,Single Family,Single Family,1
100096,2010,3/25/2011,Wilton,932 DANBURY RD,808290,1800000.0,0.44905,Nan,Nan,1
100051,2010,12/10/2010,Old Saybrook,509 MAIN ST UNIT #1,83500,120000.0,0.695833333,Condo,Condo,0
10058,2010,4/29/2011,East Haddam,SHEEPSKIN HOLLOW RD,1750,125000.0,0.014,Nan,Nan,1
100244,2010,6/17/2011,Trumbull,74 RANDALL DRIVE,295800,344000.0,0.859883721,Single Family,Single Family,1
10248,2010,7/1/2011,South Windsor,200 LEFOLL BLVD,242380,333500.0,0.726776612,Single Family,Single Family,1
100068,2010,5/11/2011,Granby,11 POWDER MILL LN,353010,531780.0,0.663827147,Single Family,Single Family,1
100348,2010,9/29/2011,Trumbull,35 TOPAZ LANE,556700,750000.0,0.742266667,Single Family,Single Family,1
100068,2010,5/17/2011,Old Lyme,3 HILLSIDE RD,171800,255000.0,0.67372549,Single Family,Single Family,1
100073,2010,2/15/2011,Windham,57 CHAPMAN ST,60340,27000.0,2.234814815,Single Family,Single Family,1
100306,2010,9/29/2011,Windsor,44 CLOVER ST,111020,133000.0,0.834736842,Single Family,Single Family,1
100003,2010,10/4/2010,Mansfield,121 CONANTVILLE RD,183470,275000.0,0.667163636,Single Family,Single Family,0
10451,2010,6/8/2011,Milford,95 MAYFLOWER PLACE,179620,100000.0,1.7962,Single Family,Single Family,1
10056,2010,9/12/2011,Sharon,WEST WOODS RD,327880,165000.0,1.987151515,Nan,Nan,1
100332,2010,6/29/2011,Norwich,1-3 NORTH THIRD AVE,154000,73000.0,2.109589041,Four Family,Four Family,1
100203,2010,8/29/2011,Watertown,147 WESTGATE RD,255100,384000.0,0.664322917,Single Family,Single Family,1
100116,2010,9/1/2011,Putnam,56 AND 71 CHURCH STREET,159400,244000.0,0.653278689,Two Family,Two Family,1
10662,2010,9/8/2011,New Haven,WHITTLESEY AVENUE,152530,85000.0,1.794470588,Two Family,Two Family,1
100444,2010,4/8/2011,Norwalk,50 FAIRVIEW AVE 50/3B,129920,95000.0,1.367578947,Condo,Condo,1
100234,2010,8/8/2011,North Haven,205 NORTH HILL ROAD,7910,10000.0,0.791,Nan,Nan,1
10399,2010,12/10/2010,Wethersfield,36 CIDER BROOK DR,223100,300000.0,0.743666667,Single Family,Single Family,0
100044,2010,11/12/2010,Norwich,38 WOODS DR,118000,50000.0,2.36,Condo,Condo,0
100057,2010,11/19/2010,Enfield,19 LINDA LA,114310,110000.0,1.039181818,Single Family,Single Family,0
100083,2010,2/7/2011,Simsbury,56 MASSACO STREET,168330,225000.0,0.748133333,Single Family,Single Family,1
100415,2010,2/22/2011,Stamford,75 PEPPER RIDGE ROAD,374430,420000.0,0.8915,Single Family,Single Family,1
100165,2010,6/20/2011,Guilford,200 MURRAY LN,406030,525000.0,0.773390476,Single Family,Single Family,1
10369,2010,6/20/2011,Hamden,978 RIDGE RD,362950,700000.0,0.5185,Single Family,Single Family,1
100037,2010,11/15/2010,Naugatuck,79 CRAIG CIRCLE,162070,182500.0,0.888054795,Single Family,Single Family,0
100046,2010,1/31/2011,Coventry,94 STONEHOUSE ROAD UNIT 2,186500,192500.0,0.968831169,Condo,Condo,1
101109,2010,6/22/2011,Bridgeport,1766-1770 EAST MAIN STREET,143120,70000.0,2.044571429,Two Family,Two Family,1
10253,2010,7/5/2011,South Windsor,34 SAGINAW ST,156410,210000.0,0.744809524,Single Family,Single Family,1
100230,2010,1/26/2011,West Hartford,14 WESTFIELD RD,190700,200000.0,0.9535,Single Family,Single Family,1
101266,2010,8/1/2011,Bridgeport,90 WILSON STREET,149170,220000.0,0.678045455,Single Family,Single Family,1
100459,2010,3/8/2011,Stamford,218 FISHING TRAIL,513250,635000.0,0.808267717,Single Family,Single Family,1
100128,2010,5/27/2011,Old Saybrook,45 CLUB HOUSE RD,428100,435000.0,0.984137931,Single Family,Single Family,1
100752,2010,5/19/2011,Waterbury,82 WALNUT ST,165910,19572.0,8.476905784,Three Family,Three Family,1
10357,2010,7/15/2011,Southington,55 VILLAGE RD,79940,108500.0,0.736774194,Condo,Condo,1
100183,2010,7/22/2011,Watertown,0 HINMAN RD,212600,102500.0,2.074146341,Nan,Nan,1
101249,2010,9/28/2011,Stamford,202 SOUNDVIEW AVENUE # 14,307360,365000.0,0.842082192,Condo,Condo,1
10696,2010,9/26/2011,New Haven,1861 ELLA T GRASSO BLVD,169120,187500.0,0.901973333,Single Family,Single Family,1
10220,2010,6/28/2011,Ridgefield,100 GRANDVIEW DRIVE,619940,739000.0,0.838890392,Single Family,Single Family,1
100226,2010,3/11/2011,Meriden,95 MILDRED RD,138640,120000.0,1.155333333,Single Family,Single Family,1
100335,2010,9/27/2011,Trumbull,20 STIRRUP DRIVE,285300,258000.0,1.105813953,Single Family,Single Family,1
100108,2010,3/21/2011,Simsbury,9 WEATHERLY ROAD,237350,360000.0,0.659305556,Single Family,Single Family,1
10159,2010,12/28/2010,Hartford,191 ROGER ST,51927,144900.0,0.358364389,Single Family,Single Family,0
100052,2010,11/19/2010,Norwich,59-61 BROADWAY,165000,142500.0,1.157894737,Nan,Nan,0
100035,2010,5/24/2011,Ashford,33 PORTLAND DR,216470,288000.0,0.751631944,Single Family,Single Family,1
10125,2010,11/2/2010,Bridgeport,173 PRINCE STREET,193230,86000.0,2.246860465,Three Family,Three Family,0
100108,2010,7/26/2011,Prospect,150 PINE DR,22020,42500.0,0.518117647,Single Family,Single Family,1
10016,2010,10/15/2010,Manchester,4 NORMAN STREET,186200,215000.0,0.866046512,Two Family,Two Family,0
10222,2010,4/13/2011,Southington,37 LAURELWOOD DR,97650,706339.0,0.138248065,Nan,Nan,1
100361,2010,3/11/2011,Norwalk,1 LINDEN ST B/14,145810,181250.0,0.804468966,Condo,Condo,1
10221,2010,7/28/2011,North Haven,2 MARLEN DRIVE,180040,208000.0,0.865576923,Single Family,Single Family,1
10316,2010,12/17/2010,Orange,414 DOGWOOD RD,191800,165900.0,1.156118143,Single Family,Single Family,0
100009,2010,10/1/2010,Old Saybrook,1 WILLOW BROOK FARM RD,365400,482500.0,0.757305699,Single Family,Single Family,0
100352,2010,9/30/2011,Farmington,119 TUNXIS VILLAGE,184120,130000.0,1.416307692,Condo,Condo,1
100480,2010,2/25/2011,Waterbury,49 OAK HILL AVE,119100,128000.0,0.93046875,Single Family,Single Family,1
100013,2010,10/26/2010,Plymouth,44 LAKESIDE DR,195170,225000.0,0.867422222,Single Family,Single Family,0
100013,2010,10/27/2010,Woodstock,200 CHILD RD,221700,380000.0,0.583421053,Single Family,Single Family,0
100051,2010,5/12/2011,Lebanon,124 TOBACCO ST,207270,269000.0,0.770520446,Single Family,Single Family,1
100102,2010,10/1/2010,Newington,20 GRANDVIEW DRIVE,196610,255100.0,0.770717366,Single Family,Single Family,0
10166,2010,12/29/2010,Milford,67 VALLEY VIEW ROAD,221200,275000.0,0.804363636,Single Family,Single Family,0
100360,2010,9/29/2011,New London,196 CHESTER ST,101780,50000.0,2.0356,Single Family,Single Family,1
100269,2010,8/2/2011,Cheshire,120 ROUND HILL RD,239620,375000.0,0.638986667,Single Family,Single Family,1
100006,2010,10/4/2010,Meriden,159 VALLEY VIEW DR,150910,215000.0,0.701906977,Single Family,Single Family,0
10017,2010,12/13/2010,Derby,131 DIRIENZO HEIGHTS,207410,160000.0,1.2963125,Single Family,Single Family,0
100423,2010,7/22/2011,Middletown,50 AUTUMN LA,10500,279000.0,0.037634409,Condo,Condo,1
10222,2010,6/24/2011,Southbury,92 WEST FLAT HILL RD,349640,454000.0,0.770132159,Single Family,Single Family,1
100174,2010,8/10/2011,Windham,12 WALCOTT ST,2940,20000.0,0.147,Nan,Nan,1
100019,2010,11/22/2010,Weston,63 CAVALRY ROAD,522500,755000.0,0.69205298,Single Family,Single Family,0
100379,2010,8/1/2011,Newington,760 WILLARD AVENUE,143330,165500.0,0.866042296,Single Family,Single Family,1
100111,2010,4/21/2011,Wilton,60 VILLAGE WALK,256620,299000.0,0.85826087,Condo,Condo,1
100205,2010,2/9/2011,Bristol,9 EAST ST,126210,225000.0,0.560933333,Nan,Nan,1
10103,2010,5/11/2011,Brookfield,10 CANDLEWOOD ACRES RD,34450,100000.0,0.3445,Nan,Nan,1
10318,2010,8/29/2011,South Windsor,16 FRAZER FIR RD,45100,445000.0,0.101348315,Single Family,Single Family,1
100205,2010,5/31/2011,Windsor,31 WYNDEMERE LN,199010,252500.0,0.788158416,Condo,Condo,1
10255,2010,8/18/2011,Darien,4 SHIPWAY ROAD,1165640,1500000.0,0.777093333,Single Family,Single Family,1
100109,2010,1/10/2011,Trumbull,67 GREENBRIER RD,286800,275000.0,1.042909091,Single Family,Single Family,1
100140,2010,3/17/2011,Killingly,518 KATALINE WAY,94360,195000.0,0.483897436,Single Family,Single Family,1
100038,2010,11/3/2010,Torrington,123 HAWTHORNE TER,107270,51000.0,2.103333333,Single Family,Single Family,0
100086,2010,12/21/2010,Branford,118 FLAX MILL RD,232600,270000.0,0.861481481,Single Family,Single Family,0
100635,2010,6/29/2011,Norwalk,29 LINDEN HEIGHTS,330610,537500.0,0.615088372,Single Family,Single Family,1
100034,2010,12/22/2010,Ansonia,24 CRESTWOOD RD,130300,165496.0,0.787330207,Single Family,Single Family,0
100033,2010,11/22/2010,Rocky Hill,4 STEVENS PLACE,168700,209900.0,0.803716055,Condo,Condo,0
10278,2010,3/1/2011,New Haven,18 GIRARD AVENUE,127820,90000.0,1.420222222,Single Family,Single Family,1
100796,2010,8/23/2011,Norwalk,21 PARALLEL ST,264530,315000.0,0.839777778,Single Family,Single Family,1
100144,2010,5/24/2011,Guilford,7 ROCK POINT RD,636200,755000.0,0.842649007,Single Family,Single Family,1
100009,2010,1/31/2011,North Canaan,32 SAND RD,231830,250000.0,0.92732,Single Family,Single Family,1
100015,2010,12/20/2010,Washington,52 WEST MOUNTAIN,5200,425000.0,0.012235294,Nan,Nan,0
10296,2010,8/4/2011,South Windsor,41 BISSELL CT,166530,233000.0,0.71472103,Condo,Condo,1
100086,2010,12/30/2010,Killingly,7 BECKWITH ST,139720,155000.0,0.901419355,Single Family,Single Family,0
100497,2010,8/26/2011,Meriden,3907 MEETINGHOUSE VLG,97520,82500.0,1.182060606,Condo,Condo,1
100127,2010,12/16/2010,Bristol,57 GEORGE ST,228620,265000.0,0.862716981,Single Family,Single Family,0
100611,2010,6/23/2011,Norwalk,48 WINFIELD ST,215040,282000.0,0.762553191,Single Family,Single Family,1
100086,2010,6/30/2011,Portland,104 FAIRWAY DR,245280,340000.0,0.721411765,Single Family,Single Family,1
100095,2010,4/12/2011,Windham,111 CAREY HILL,78890,137397.0,0.574175564,Four Family,Four Family,1
100684,2010,4/27/2011,Waterbury,36 CARDINAL LANE,122100,94500.0,1.292063492,Single Family,Single Family,1
100024,2010,10/28/2010,Windsor,90 GIDDINGS AVE,123060,175500.0,0.701196581,Single Family,Single Family,0
100066,2010,4/18/2011,Coventry,42 MARGARET DRIVE,246500,390000.0,0.632051282,Single Family,Single Family,1
10078,2010,1/28/2011,North Haven,10 GAIL DRIVE,198030,230000.0,0.861,Single Family,Single Family,1
10660,2010,3/1/2011,Bridgeport,818-822 IRANISTAN AVENUE,188220,95000.0,1.981263158,Three Family,Three Family,1
100195,2010,12/17/2010,Middletown,278 HUNTING HILL RD,139940,174000.0,0.804252874,Single Family,Single Family,0
10147,2010,1/11/2011,Glastonbury,29 BUTTERNUT DR,104700,115000.0,0.910434783,Condo,Condo,1
10214,2010,7/22/2011,North Haven,34 BLAKESLEE AVENUE,161980,207000.0,0.782512077,Single Family,Single Family,1
10059,2010,5/2/2011,East Haddam,6 HUNTINGTON DR,264050,380000.0,0.694868421,Single Family,Single Family,1
100286,2010,6/27/2011,Torrington,93 RIDGEBROOK RD,145330,84792.0,1.713958864,Single Family,Single Family,1
100059,2010,2/25/2011,New Fairfield,31 LINDA LANE,157700,81000.0,1.94691358,Single Family,Single Family,1
100252,2010,7/5/2011,Trumbull,12 BLACKHAWK RD,542200,758000.0,0.71530343,Single Family,Single Family,1
10324,2010,9/1/2011,South Windsor,16 KELLY RD,256760,354500.0,0.724287729,Single Family,Single Family,1
100578,2010,9/2/2011,New Britain,133 EMILY DR,95480,126000.0,0.757777778,Single Family,Single Family,1
10029,2010,11/23/2010,Colchester,33 CATO CORNER RD,156100,90000.0,1.734444444,Single Family,Single Family,0
100445,2010,9/29/2011,Norwich,4 ROGERS RD,270000,340000.0,0.794117647,Single Family,Single Family,1
100017,2010,10/25/2010,Torrington,213 GARDEN ST,116070,165000.0,0.703454545,Single Family,Single Family,0
100377,2010,8/4/2011,Norwich,39 OAKRIDGE ST,131000,142000.0,0.922535211,Single Family,Single Family,1
10118,2010,12/6/2010,Hartford,649-651 NEW BRITAIN AV,64360,235000.0,0.27387234,Three Family,Three Family,0
10154,2010,11/8/2010,Bridgeport,117 OHIO AVENUE,128610,60000.0,2.1435,Single Family,Single Family,0
100061,2010,4/18/2011,Portland,11 WOODLAND RD,154490,182000.0,0.848846154,Single Family,Single Family,1
10018,2010,7/1/2011,Norfolk,132 COLEBROOK RD,195500,310000.0,0.630645161,Single Family,Single Family,1
100129,2010,4/1/2011,Guilford,1028 MOOSE HILL RD,264290,78293.0,3.375652996,Single Family,Single Family,1
100125,2010,7/25/2011,Griswold,108 GRISWOLD DR,181370,45000.0,4.030444444,Single Family,Single Family,1
100846,2010,6/8/2011,Waterbury,3 MICHAEL TERR,115970,48100.0,2.411018711,Single Family,Single Family,1
10216,2010,6/13/2011,South Windsor,223 NUTMEG RD,68250,50000.0,1.365,Nan,Nan,1
100269,2010,9/2/2011,Berlin,10 MAIN ST UNIT 105,169600,229900.0,0.737712049,Condo,Condo,1
10038,2010,11/4/2010,Groton,490 GROTON LONG POINT RD,299880,369900.0,0.810705596,Single Family,Single Family,0
100080,2010,11/29/2010,Shelton,21-23 WOPOWOG TRL,197190,270500.0,0.728983364,Two Family,Two Family,0
10381,2010,5/2/2011,Milford,45 ANCHORAGE DRIVE,307610,300000.0,1.025366667,Single Family,Single Family,1
10207,2010,3/31/2011,Southington,534 MILL ST,179410,299600.0,0.598831776,Single Family,Single Family,1
101113,2010,8/22/2011,Waterbury,151 LONG HILL RD,118190,89000.0,1.327977528,Single Family,Single Family,1
10206,2010,1/20/2011,Hartford,233 CAPEN ST,41580,225000.0,0.1848,Nan,Nan,1
100314,2010,9/14/2011,Naugatuck,127 SCOTT ST,175270,169900.0,1.031606828,Three Family,Three Family,1
100066,2010,4/13/2011,Plymouth,248 WOLCOTT RD,250680,207600.0,1.207514451,Single Family,Single Family,1
100517,2010,7/22/2011,Stratford,567A PEQUOT LN,140000,150000.0,0.933333333,Condo,Condo,1
100295,2010,1/5/2011,Stamford,75 NOBLE STREET #A,344820,260000.0,1.326230769,Condo,Condo,1
100208,2010,8/16/2011,Wilton,48 BREEDS HILL RD,885570,768000.0,1.153085938,Single Family,Single Family,1
100163,2010,4/27/2011,Cheshire,456 CASTLE GLENN,370980,515000.0,0.720349515,Condo,Condo,1
100327,2010,7/13/2011,Shelton,296 WALNUT TREE HILL RD,347340,335000.0,1.036835821,Single Family,Single Family,1
100252,2010,3/18/2011,Bristol,589 STAFFORD AVE UN1,105840,195000.0,0.542769231,Condo,Condo,1
10252,2010,7/11/2011,Southbury,665 B HERITAGE,135490,150000.0,0.903266667,Condo,Condo,1
10166,2010,12/30/2010,New Haven,166 LLOYD STREET,158550,72500.0,2.186896552,Three Family,Three Family,0
100171,2010,2/22/2011,East Hartford,763 BREWER ST,159070,160000.0,0.9941875,Single Family,Single Family,1
100438,2010,6/10/2011,Stratford,365 THIRD AVE,186410,216000.0,0.863009259,Single Family,Single Family,1
10039,2010,4/21/2011,Hebron,30 PAPER MILL RD,243970,285000.0,0.856035088,Single Family,Single Family,1
10120,2010,9/28/2011,East Haddam,93 BOGEL RD,42870,125000.0,0.34296,Nan,Nan,1
10109,2010,12/30/2010,Manchester,42 WELLINGTON ROAD,139600,213525.0,0.653787613,Single Family,Single Family,0
100077,2010,6/30/2011,Woodbury,2 OLD FLANDERS RD,330840,410000.0,0.806926829,Single Family,Single Family,1
100056,2010,9/13/2011,Marlborough,3 FARVIEW RUN,699300,775000.0,0.902322581,Single Family,Single Family,1
10065,2010,2/7/2011,Plainfield,398 MOOSUP POND RD,136780,154900.0,0.883021304,Single Family,Single Family,1
10328,2010,9/28/2011,Southbury,506 NORTH GEORGES HILL RD,1370460,1788500.0,0.766262231,Single Family,Single Family,1
100627,2010,4/8/2011,Waterbury,233 HADDAD RD,167160,185000.0,0.903567568,Single Family,Single Family,1
10409,2010,12/23/2010,Wethersfield,881 RIDGE RD,179400,185000.0,0.96972973,Single Family,Single Family,0
10300,2010,5/23/2011,Hamden,265 DAVIS ST,124740,180000.0,0.693,Single Family,Single Family,1
100755,2010,5/19/2011,Waterbury,712 EAST MAIN ST,70000,47000.0,1.489361702,Nan,Nan,1
100148,2010,11/30/2010,Norwalk,199 GREGORY BLVD E/16,244790,315000.0,0.777111111,Condo,Condo,0
10192,2010,1/11/2011,Hartford,407 MAIN ST UNIT 101A,68250,70000.0,0.975,Nan,Nan,1
10085,2010,3/28/2011,Brookfield,18 LONG VIEW DRIVE,230320,164622.0,1.399083962,Single Family,Single Family,1
100158,2010,4/28/2011,New London,317 CONNECTICUT AVE,116480,135000.0,0.862814815,Single Family,Single Family,1
100231,2010,7/25/2011,Berlin,2700 BERLIN TPKE,261100,316500.0,0.824960506,Nan,Nan,1
100288,2010,8/18/2011,Naugatuck,73 MAY AVE,142580,135000.0,1.056148148,Single Family,Single Family,1
10046,2010,11/1/2010,Hamden,0 SHEPARD AVE,86800,95000.0,0.913684211,Nan,Nan,0
100805,2010,8/29/2011,Norwalk,15 MAHER DR,272230,348000.0,0.782270115,Single Family,Single Family,1
10038,2010,4/18/2011,Thomaston,197 PINE HILL RD   3B,87950,100000.0,0.8795,Condo,Condo,1
100322,2010,1/4/2011,Waterbury,45 WELLAND AVE,138750,109900.0,1.262511374,Single Family,Single Family,1
100644,2010,4/15/2011,Waterbury,197 PLATT ST,96390,49900.0,1.931663327,Single Family,Single Family,1
100123,2010,12/1/2010,West Hartford,3 HUNTER DRIVE,290200,494000.0,0.587449393,Single Family,Single Family,0
10162,2010,4/18/2011,South Windsor,3 I ST MARC CIR,116490,157000.0,0.741974522,Condo,Condo,1
10570,2010,7/29/2011,Milford,475 NEW HAVEN AVENUE,298920,145000.0,2.061517241,Nan,Nan,1
10521,2010,6/28/2011,Hartford,118-120 SOUTH ST,76269,160000.0,0.47668125,Three Family,Three Family,1
10043,2010,12/22/2010,Colchester,810 FIELDSTONE CT,147700,170000.0,0.868823529,Condo,Condo,0
100170,2010,7/14/2011,Watertown,296 TARBELL AVE,76700,330000.0,0.232424242,Single Family,Single Family,1
100179,2010,5/12/2011,Trumbull,38 KINGSTON ROAD,264400,315000.0,0.839365079,Single Family,Single Family,1
100102,2010,7/29/2011,Plymouth,9 CONTAINER DR,236220,177500.0,1.330816901,Nan,Nan,1
100151,2010,6/22/2011,Wilton,38 ORCHARD DRIVE,721560,775000.0,0.931045161,Single Family,Single Family,1
100196,2010,5/23/2011,Windsor,24 IVY LN,321090,340000.0,0.944382353,Condo,Condo,1
100061,2010,6/1/2011,Redding,20 DEACON ABBOT LN S,552600,670000.0,0.824776119,Single Family,Single Family,1
10078,2010,2/7/2011,Bloomfield,1 WALSH STREET,823200,1312500.0,0.6272,Nan,Nan,1
